timestamp,day_index,hour,ext_temp_c,pump_load_pct,pump_vib_rms_g,pump_current_a,pump_temp_c,status,anomaly_label,occ,lux,light_w_baseline,light_w_agent,light_Wh_base,light_Wh_agent
2025-08-01 17:07:00+03:00,0,17,42.89,91.3,0.873,9.839,54.37,normal,0,0,718.3,0.0,0.0,0.0,0.0
2025-08-01 17:08:00+03:00,0,17,43.01,86.9,0.853,9.597,53.93,normal,0,0,707.5,0.0,0.0,0.0,0.0
2025-08-01 17:09:00+03:00,0,17,42.49,86.8,0.92,9.719,53.1,normal,0,0,699.6,0.0,0.0,0.0,0.0
2025-08-01 17:10:00+03:00,0,17,42.69,86.1,0.826,9.698,52.99,normal,0,0,606.9,0.0,0.0,0.0,0.0
2025-08-01 17:11:00+03:00,0,17,42.23,80.6,0.871,9.122,52.46,normal,0,0,677.9,0.0,0.0,0.0,0.0
2025-08-01 17:12:00+03:00,0,17,42.82,82.5,0.809,9.509,52.72,normal,0,0,756.2,0.0,0.0,0.0,0.0
2025-08-01 17:13:00+03:00,0,17,42.87,85.6,0.862,9.579,53.27,normal,0,0,666.0,0.0,0.0,0.0,0.0
2025-08-01 17:14:00+03:00,0,17,42.5,87.5,0.803,9.858,53.88,normal,0,0,718.8,0.0,0.0,0.0,0.0
2025-08-01 17:15:00+03:00,0,17,43.08,89.2,0.834,9.969,53.37,normal,0,0,678.0,0.0,0.0,0.0,0.0
2025-08-01 17:16:00+03:00,0,17,42.21,86.1,0.854,9.584,53.23,normal,0,0,781.8,0.0,0.0,0.0,0.0
2025-08-01 17:17:00+03:00,0,17,42.11,81.9,0.936,9.506,53.08,normal,0,0,616.6,0.0,0.0,0.0,0.0
2025-08-01 17:18:00+03:00,0,17,42.58,88.9,0.872,9.708,53.91,normal,0,0,679.5,0.0,0.0,0.0,0.0
2025-08-01 17:19:00+03:00,0,17,42.8,84.6,0.937,9.775,53.57,normal,0,0,763.4,0.0,0.0,0.0,0.0
2025-08-01 17:20:00+03:00,0,17,42.95,87.5,0.874,9.63,53.64,normal,0,0,779.7,0.0,0.0,0.0,0.0
2025-08-01 17:21:00+03:00,0,17,42.28,84.5,0.834,9.623,52.63,normal,0,0,708.7,0.0,0.0,0.0,0.0
2025-08-01 17:22:00+03:00,0,17,42.71,85.8,0.934,9.62,52.53,normal,0,0,748.6,0.0,0.0,0.0,0.0
2025-08-01 17:23:00+03:00,0,17,42.34,87.4,0.884,9.591,53.22,normal,0,0,758.9,0.0,0.0,0.0,0.0
2025-08-01 17:24:00+03:00,0,17,42.27,83.1,0.817,9.621,52.59,normal,0,0,743.0,0.0,0.0,0.0,0.0
2025-08-01 17:25:00+03:00,0,17,42.55,82.9,0.872,9.382,52.73,normal,0,0,703.5,0.0,0.0,0.0,0.0
2025-08-01 17:26:00+03:00,0,17,42.45,85.2,0.841,9.357,53.11,normal,0,0,723.7,0.0,0.0,0.0,0.0
2025-08-01 17:27:00+03:00,0,17,41.74,81.7,0.746,8.97,52.12,normal,0,0,704.5,0.0,0.0,0.0,0.0
2025-08-01 17:28:00+03:00,0,17,42.63,92.6,0.925,9.925,53.71,normal,0,0,731.8,0.0,0.0,0.0,0.0
2025-08-01 17:29:00+03:00,0,17,42.56,87.0,0.916,9.926,54.04,normal,0,0,651.9,0.0,0.0,0.0,0.0
2025-08-01 17:30:00+03:00,0,17,41.93,82.4,0.939,9.633,52.64,normal,0,0,667.8,0.0,0.0,0.0,0.0
2025-08-01 17:31:00+03:00,0,17,42.2,82.1,0.867,9.318,52.95,normal,0,0,748.9,0.0,0.0,0.0,0.0
2025-08-01 17:32:00+03:00,0,17,42.19,80.4,0.829,9.268,52.38,normal,0,0,660.3,0.0,0.0,0.0,0.0
2025-08-01 17:33:00+03:00,0,17,42.09,81.8,0.887,9.338,52.66,normal,0,0,577.0,0.0,0.0,0.0,0.0
2025-08-01 17:34:00+03:00,0,17,41.81,83.0,0.891,9.28,51.92,normal,0,0,786.0,0.0,0.0,0.0,0.0
2025-08-01 17:35:00+03:00,0,17,41.74,85.3,0.938,9.476,52.68,normal,0,1,762.0,60.0,60.0,1.0,1.0
2025-08-01 17:36:00+03:00,0,17,41.9,85.3,0.854,9.765,52.5,normal,0,0,704.8,0.0,0.0,0.0,0.0
2025-08-01 17:37:00+03:00,0,17,42.22,84.8,0.846,9.664,52.44,normal,0,0,767.7,0.0,0.0,0.0,0.0
2025-08-01 17:38:00+03:00,0,17,41.99,82.8,0.813,9.509,52.43,normal,0,0,629.0,0.0,0.0,0.0,0.0
2025-08-01 17:39:00+03:00,0,17,41.68,82.8,0.875,9.268,52.02,normal,0,0,714.8,0.0,0.0,0.0,0.0
2025-08-01 17:40:00+03:00,0,17,41.99,82.4,0.77,9.459,53.34,normal,0,0,682.7,0.0,0.0,0.0,0.0
2025-08-01 17:41:00+03:00,0,17,40.87,82.6,0.887,9.11,51.48,normal,0,0,667.5,0.0,0.0,0.0,0.0
2025-08-01 17:42:00+03:00,0,17,42.03,83.2,0.879,9.618,53.15,normal,0,0,668.2,0.0,0.0,0.0,0.0
2025-08-01 17:43:00+03:00,0,17,41.13,79.9,0.869,9.333,51.77,normal,0,0,749.9,0.0,0.0,0.0,0.0
2025-08-01 17:44:00+03:00,0,17,41.5,77.1,0.838,8.924,51.45,normal,0,0,709.5,0.0,0.0,0.0,0.0
2025-08-01 17:45:00+03:00,0,17,41.24,80.1,0.917,9.548,51.27,normal,0,0,635.5,0.0,0.0,0.0,0.0
2025-08-01 17:46:00+03:00,0,17,41.15,81.9,0.889,9.145,50.82,normal,0,0,722.8,0.0,0.0,0.0,0.0
2025-08-01 17:47:00+03:00,0,17,41.85,80.7,0.812,9.422,51.76,normal,0,0,724.9,0.0,0.0,0.0,0.0
2025-08-01 17:48:00+03:00,0,17,41.32,79.3,0.808,9.341,51.72,normal,0,0,647.8,0.0,0.0,0.0,0.0
2025-08-01 17:49:00+03:00,0,17,41.53,83.2,0.806,9.306,51.9,normal,0,0,706.6,0.0,0.0,0.0,0.0
2025-08-01 17:50:00+03:00,0,17,41.37,78.1,0.862,9.18,51.55,normal,0,0,647.9,0.0,0.0,0.0,0.0
2025-08-01 17:51:00+03:00,0,17,41.49,83.6,0.801,9.27,51.2,normal,0,0,708.0,0.0,0.0,0.0,0.0
2025-08-01 17:52:00+03:00,0,17,41.33,79.8,0.894,8.861,51.69,normal,0,0,617.6,0.0,0.0,0.0,0.0
2025-08-01 17:53:00+03:00,0,17,40.88,78.4,0.901,9.044,51.37,normal,0,0,715.6,0.0,0.0,0.0,0.0
2025-08-01 17:54:00+03:00,0,17,41.53,79.4,0.794,9.172,50.97,normal,0,0,614.3,0.0,0.0,0.0,0.0
2025-08-01 17:55:00+03:00,0,17,41.04,80.5,0.832,9.427,51.43,normal,0,0,779.1,0.0,0.0,0.0,0.0
2025-08-01 17:56:00+03:00,0,17,40.68,83.3,0.851,9.508,51.71,normal,0,0,603.2,0.0,0.0,0.0,0.0
2025-08-01 17:57:00+03:00,0,17,40.98,81.1,0.887,9.38,51.95,normal,0,0,678.9,0.0,0.0,0.0,0.0
2025-08-01 17:58:00+03:00,0,17,41.52,79.9,0.92,9.142,51.51,normal,0,0,650.1,0.0,0.0,0.0,0.0
2025-08-01 17:59:00+03:00,0,17,41.29,83.0,0.765,9.4,52.07,normal,0,0,678.8,0.0,0.0,0.0,0.0
2025-08-01 18:00:00+03:00,0,18,40.89,68.6,0.79,8.477,50.64,normal,0,0,100.2,60.0,60.0,1.0,1.0
2025-08-01 18:01:00+03:00,0,18,40.85,71.8,0.802,8.624,50.47,normal,0,0,120.8,60.0,60.0,1.0,1.0
2025-08-01 18:02:00+03:00,0,18,40.82,70.5,0.741,8.641,50.68,normal,0,0,140.4,60.0,60.0,1.0,1.0
2025-08-01 18:03:00+03:00,0,18,41.49,65.6,0.773,8.447,50.38,normal,0,0,109.0,60.0,60.0,1.0,1.0
2025-08-01 18:04:00+03:00,0,18,40.95,67.4,0.824,8.458,50.17,normal,0,0,134.3,60.0,60.0,1.0,1.0
2025-08-01 18:05:00+03:00,0,18,40.92,71.2,0.8,8.723,50.08,normal,0,0,116.6,60.0,60.0,1.0,1.0
2025-08-01 18:06:00+03:00,0,18,41.06,70.1,0.733,8.81,50.3,normal,0,1,136.6,60.0,60.0,1.0,1.0
2025-08-01 18:07:00+03:00,0,18,40.78,66.7,0.944,8.427,49.96,normal,0,0,119.8,60.0,60.0,1.0,1.0
2025-08-01 18:08:00+03:00,0,18,40.59,66.8,0.814,8.308,49.32,normal,0,0,100.0,60.0,60.0,1.0,1.0
2025-08-01 18:09:00+03:00,0,18,40.57,64.1,0.798,8.431,49.25,normal,0,0,102.7,60.0,60.0,1.0,1.0
2025-08-01 18:10:00+03:00,0,18,40.56,67.7,0.748,8.602,49.96,normal,0,0,111.5,60.0,60.0,1.0,1.0
2025-08-01 18:11:00+03:00,0,18,40.53,72.2,0.83,8.881,50.85,normal,0,0,154.4,60.0,60.0,1.0,1.0
2025-08-01 18:12:00+03:00,0,18,40.72,70.1,0.802,8.8,49.21,normal,0,0,101.2,60.0,60.0,1.0,1.0
2025-08-01 18:13:00+03:00,0,18,40.47,72.0,0.722,8.888,50.74,normal,0,0,122.2,60.0,60.0,1.0,1.0
2025-08-01 18:14:00+03:00,0,18,40.63,70.0,0.756,8.704,49.83,normal,0,0,169.7,60.0,60.0,1.0,1.0
2025-08-01 18:15:00+03:00,0,18,40.35,69.2,0.847,9.011,49.96,normal,0,0,104.8,60.0,60.0,1.0,1.0
2025-08-01 18:16:00+03:00,0,18,40.35,71.1,0.911,8.573,50.21,normal,0,0,108.8,60.0,60.0,1.0,1.0
2025-08-01 18:17:00+03:00,0,18,39.69,65.3,0.814,8.33,49.19,normal,0,0,131.3,60.0,60.0,1.0,1.0
2025-08-01 18:18:00+03:00,0,18,40.52,67.4,0.857,8.689,49.29,normal,0,0,80.0,60.0,60.0,1.0,1.0
2025-08-01 18:19:00+03:00,0,18,40.3,69.0,0.799,8.661,49.42,normal,0,1,130.5,60.0,60.0,1.0,1.0
2025-08-01 18:20:00+03:00,0,18,40.46,70.4,0.807,8.838,49.77,normal,0,1,139.6,60.0,60.0,1.0,1.0
2025-08-01 18:21:00+03:00,0,18,39.24,61.9,0.84,8.239,47.67,normal,0,0,105.2,60.0,60.0,1.0,1.0
2025-08-01 18:22:00+03:00,0,18,40.7,67.0,0.884,8.726,50.26,normal,0,0,110.6,60.0,60.0,1.0,1.0
2025-08-01 18:23:00+03:00,0,18,39.98,66.0,0.863,8.309,48.89,normal,0,0,131.3,60.0,60.0,1.0,1.0
2025-08-01 18:24:00+03:00,0,18,40.31,68.6,0.752,8.817,48.84,normal,0,1,159.9,60.0,60.0,1.0,1.0
2025-08-01 18:25:00+03:00,0,18,39.63,65.9,0.794,8.63,48.31,normal,0,0,149.0,60.0,60.0,1.0,1.0
2025-08-01 18:26:00+03:00,0,18,40.08,63.2,0.803,8.11,48.14,normal,0,0,151.7,60.0,60.0,1.0,1.0
2025-08-01 18:27:00+03:00,0,18,39.53,67.8,0.79,8.663,48.54,normal,0,0,140.1,60.0,60.0,1.0,1.0
2025-08-01 18:28:00+03:00,0,18,39.62,63.0,0.808,8.274,48.56,normal,0,0,66.6,60.0,60.0,1.0,1.0
2025-08-01 18:29:00+03:00,0,18,40.33,66.5,0.841,8.399,49.05,normal,0,0,133.2,60.0,60.0,1.0,1.0
2025-08-01 18:30:00+03:00,0,18,39.66,62.7,0.838,7.979,48.14,normal,0,0,78.1,60.0,60.0,1.0,1.0
2025-08-01 18:31:00+03:00,0,18,39.73,70.1,0.895,8.554,48.93,normal,0,1,137.6,60.0,60.0,1.0,1.0
2025-08-01 18:32:00+03:00,0,18,39.88,65.8,0.781,8.554,48.86,normal,0,0,74.8,60.0,60.0,1.0,1.0
2025-08-01 18:33:00+03:00,0,18,39.73,63.0,0.721,8.402,48.61,normal,0,0,121.2,60.0,60.0,1.0,1.0
2025-08-01 18:34:00+03:00,0,18,39.58,65.9,0.816,8.422,48.83,normal,0,0,122.5,60.0,60.0,1.0,1.0
2025-08-01 18:35:00+03:00,0,18,39.6,65.8,0.892,8.571,49.42,normal,0,0,134.5,60.0,60.0,1.0,1.0
2025-08-01 18:36:00+03:00,0,18,40.16,66.0,0.774,8.602,49.15,normal,0,0,144.3,60.0,60.0,1.0,1.0
2025-08-01 18:37:00+03:00,0,18,39.38,65.1,0.83,8.429,48.53,normal,0,0,158.8,60.0,60.0,1.0,1.0
2025-08-01 18:38:00+03:00,0,18,39.41,61.8,0.82,8.1,47.34,normal,0,0,100.1,60.0,60.0,1.0,1.0
2025-08-01 18:39:00+03:00,0,18,39.62,63.3,0.799,8.364,48.17,normal,0,1,179.1,60.0,60.0,1.0,1.0
2025-08-01 18:40:00+03:00,0,18,39.59,60.2,0.781,8.185,47.9,normal,0,0,148.9,60.0,60.0,1.0,1.0
2025-08-01 18:41:00+03:00,0,18,39.57,61.5,0.738,8.291,47.7,normal,0,0,126.5,60.0,60.0,1.0,1.0
2025-08-01 18:42:00+03:00,0,18,39.35,66.9,0.687,8.644,48.16,normal,0,0,114.6,60.0,60.0,1.0,1.0
2025-08-01 18:43:00+03:00,0,18,38.77,64.3,0.737,8.154,47.51,normal,0,1,129.7,60.0,60.0,1.0,1.0
2025-08-01 18:44:00+03:00,0,18,39.56,64.2,0.773,8.276,48.14,normal,0,0,107.4,60.0,60.0,1.0,1.0
2025-08-01 18:45:00+03:00,0,18,38.68,64.0,0.847,8.055,48.48,normal,0,1,93.7,60.0,60.0,1.0,1.0
2025-08-01 18:46:00+03:00,0,18,39.07,61.9,0.781,8.326,47.85,normal,0,0,116.0,60.0,60.0,1.0,1.0
2025-08-01 18:47:00+03:00,0,18,38.7,60.3,0.755,8.086,47.93,normal,0,0,84.0,60.0,60.0,1.0,1.0
2025-08-01 18:48:00+03:00,0,18,38.86,61.5,0.74,8.255,47.99,normal,0,1,118.5,60.0,60.0,1.0,1.0
2025-08-01 18:49:00+03:00,0,18,38.93,61.4,0.817,7.963,47.2,normal,0,0,143.2,60.0,60.0,1.0,1.0
2025-08-01 18:50:00+03:00,0,18,38.88,61.0,0.851,8.37,47.39,normal,0,0,175.3,60.0,60.0,1.0,1.0
2025-08-01 18:51:00+03:00,0,18,38.86,63.7,0.844,8.143,47.42,normal,0,0,166.9,60.0,60.0,1.0,1.0
2025-08-01 18:52:00+03:00,0,18,39.17,62.9,0.819,8.39,47.77,normal,0,0,138.9,60.0,60.0,1.0,1.0
2025-08-01 18:53:00+03:00,0,18,38.78,62.5,0.714,8.268,47.01,normal,0,1,107.2,60.0,60.0,1.0,1.0
2025-08-01 18:54:00+03:00,0,18,38.52,62.1,0.769,8.198,46.93,normal,0,0,134.8,60.0,60.0,1.0,1.0
2025-08-01 18:55:00+03:00,0,18,38.83,62.0,0.883,8.179,47.55,normal,0,0,103.3,60.0,60.0,1.0,1.0
2025-08-01 18:56:00+03:00,0,18,38.85,59.4,0.834,7.968,47.33,normal,0,0,121.8,60.0,60.0,1.0,1.0
2025-08-01 18:57:00+03:00,0,18,38.08,55.7,0.69,8.036,46.19,normal,0,0,107.5,60.0,60.0,1.0,1.0
2025-08-01 18:58:00+03:00,0,18,38.58,60.6,0.779,8.138,47.01,normal,0,1,98.9,60.0,60.0,1.0,1.0
2025-08-01 18:59:00+03:00,0,18,38.56,59.9,0.798,7.904,47.3,normal,0,1,129.6,60.0,60.0,1.0,1.0
2025-08-01 19:00:00+03:00,0,19,38.21,59.1,0.739,7.988,46.43,normal,0,0,80.4,60.0,60.0,1.0,1.0
2025-08-01 19:01:00+03:00,0,19,38.66,60.6,0.666,8.155,47.67,normal,0,1,132.5,60.0,60.0,1.0,1.0
2025-08-01 19:02:00+03:00,0,19,38.16,63.9,0.797,8.469,46.17,normal,0,0,64.7,60.0,60.0,1.0,1.0
2025-08-01 19:03:00+03:00,0,19,38.19,56.1,0.729,7.775,46.5,normal,0,0,165.4,60.0,60.0,1.0,1.0
2025-08-01 19:04:00+03:00,0,19,38.05,54.3,0.724,7.677,46.13,normal,0,0,101.9,60.0,60.0,1.0,1.0
2025-08-01 19:05:00+03:00,0,19,38.06,59.0,0.759,8.044,46.1,normal,0,0,45.5,60.0,60.0,1.0,1.0
2025-08-01 19:06:00+03:00,0,19,37.67,56.1,0.762,7.997,45.58,normal,0,1,120.3,60.0,60.0,1.0,1.0
2025-08-01 19:07:00+03:00,0,19,37.52,56.9,0.77,7.709,45.83,normal,0,0,130.1,60.0,60.0,1.0,1.0
2025-08-01 19:08:00+03:00,0,19,38.38,60.7,0.738,8.218,47.21,normal,0,0,115.5,60.0,60.0,1.0,1.0
2025-08-01 19:09:00+03:00,0,19,37.6,59.1,0.766,7.976,45.22,normal,0,0,106.2,60.0,60.0,1.0,1.0
2025-08-01 19:10:00+03:00,0,19,37.51,53.2,0.672,7.643,45.55,normal,0,0,117.9,60.0,60.0,1.0,1.0
2025-08-01 19:11:00+03:00,0,19,37.11,53.5,0.776,8.01,44.74,normal,0,1,112.1,60.0,60.0,1.0,1.0
2025-08-01 19:12:00+03:00,0,19,37.51,57.0,0.628,7.891,46.09,normal,0,1,107.3,60.0,60.0,1.0,1.0
2025-08-01 19:13:00+03:00,0,19,37.25,56.7,0.756,8.015,44.62,normal,0,1,119.1,60.0,60.0,1.0,1.0
2025-08-01 19:14:00+03:00,0,19,38.09,62.8,0.834,8.376,47.72,normal,0,0,109.2,60.0,60.0,1.0,1.0
2025-08-01 19:15:00+03:00,0,19,37.85,59.4,0.725,7.887,45.84,normal,0,0,133.8,60.0,60.0,1.0,1.0
2025-08-01 19:16:00+03:00,0,19,37.29,55.2,0.801,7.535,45.83,normal,0,0,121.6,60.0,60.0,1.0,1.0
2025-08-01 19:17:00+03:00,0,19,38.12,56.8,0.828,8.031,46.2,normal,0,1,169.4,60.0,60.0,1.0,1.0
2025-08-01 19:18:00+03:00,0,19,37.69,55.8,0.602,7.685,45.38,normal,0,1,128.1,60.0,60.0,1.0,1.0
2025-08-01 19:19:00+03:00,0,19,37.25,54.0,0.754,7.49,45.22,normal,0,0,88.1,60.0,60.0,1.0,1.0
2025-08-01 19:20:00+03:00,0,19,36.54,53.8,0.618,7.882,44.79,normal,0,0,106.8,60.0,60.0,1.0,1.0
2025-08-01 19:21:00+03:00,0,19,37.93,58.3,0.769,7.845,45.56,normal,0,0,99.4,60.0,60.0,1.0,1.0
2025-08-01 19:22:00+03:00,0,19,36.77,50.7,0.752,7.426,44.61,normal,0,0,141.7,60.0,60.0,1.0,1.0
2025-08-01 19:23:00+03:00,0,19,36.65,52.0,0.632,7.916,44.33,normal,0,1,132.0,60.0,60.0,1.0,1.0
2025-08-01 19:24:00+03:00,0,19,37.39,57.5,0.869,7.701,45.8,normal,0,0,108.2,60.0,60.0,1.0,1.0
2025-08-01 19:25:00+03:00,0,19,37.77,57.9,0.788,7.786,45.99,normal,0,1,97.8,60.0,60.0,1.0,1.0
2025-08-01 19:26:00+03:00,0,19,37.4,56.9,0.728,7.845,45.29,normal,0,0,93.5,60.0,60.0,1.0,1.0
2025-08-01 19:27:00+03:00,0,19,37.1,55.4,0.839,7.788,44.64,normal,0,0,131.5,60.0,60.0,1.0,1.0
2025-08-01 19:28:00+03:00,0,19,37.06,57.7,0.683,7.828,45.52,normal,0,0,84.2,60.0,60.0,1.0,1.0
2025-08-01 19:29:00+03:00,0,19,37.08,55.0,0.704,7.626,45.3,normal,0,0,133.8,60.0,60.0,1.0,1.0
2025-08-01 19:30:00+03:00,0,19,37.0,53.5,0.646,7.936,45.08,normal,0,1,105.7,60.0,60.0,1.0,1.0
2025-08-01 19:31:00+03:00,0,19,36.81,51.7,0.845,7.641,44.63,normal,0,1,159.2,60.0,60.0,1.0,1.0
2025-08-01 19:32:00+03:00,0,19,36.7,53.6,0.777,7.804,44.9,normal,0,0,100.8,60.0,60.0,1.0,1.0
2025-08-01 19:33:00+03:00,0,19,36.6,47.8,0.776,7.347,44.46,normal,0,0,144.1,60.0,60.0,1.0,1.0
2025-08-01 19:34:00+03:00,0,19,36.34,51.3,0.769,7.621,43.21,normal,0,1,89.6,60.0,60.0,1.0,1.0
2025-08-01 19:35:00+03:00,0,19,36.43,51.6,0.783,7.736,43.14,normal,0,0,80.4,60.0,60.0,1.0,1.0
2025-08-01 19:36:00+03:00,0,19,35.95,47.5,0.746,7.201,43.91,normal,0,0,162.8,60.0,60.0,1.0,1.0
2025-08-01 19:37:00+03:00,0,19,36.38,50.0,0.764,7.54,43.34,normal,0,0,91.8,60.0,60.0,1.0,1.0
2025-08-01 19:38:00+03:00,0,19,36.06,52.2,0.762,7.736,43.32,normal,0,1,154.1,60.0,60.0,1.0,1.0
2025-08-01 19:39:00+03:00,0,19,35.97,50.7,0.722,7.774,43.42,normal,0,0,114.5,60.0,60.0,1.0,1.0
2025-08-01 19:40:00+03:00,0,19,36.3,51.7,0.753,7.894,43.29,normal,0,0,109.9,60.0,60.0,1.0,1.0
2025-08-01 19:41:00+03:00,0,19,36.61,53.3,0.774,7.708,44.25,normal,0,1,100.8,60.0,60.0,1.0,1.0
2025-08-01 19:42:00+03:00,0,19,36.41,52.1,0.762,7.797,43.72,normal,0,1,148.4,60.0,60.0,1.0,1.0
2025-08-01 19:43:00+03:00,0,19,35.61,51.4,0.68,7.183,43.14,normal,0,0,109.3,60.0,60.0,1.0,1.0
2025-08-01 19:44:00+03:00,0,19,35.74,49.6,0.682,7.709,43.32,normal,0,0,173.2,60.0,60.0,1.0,1.0
2025-08-01 19:45:00+03:00,0,19,36.26,48.5,0.8,7.301,43.49,normal,0,0,125.1,60.0,60.0,1.0,1.0
2025-08-01 19:46:00+03:00,0,19,35.63,52.2,0.741,7.596,43.17,normal,0,1,127.8,60.0,60.0,1.0,1.0
2025-08-01 19:47:00+03:00,0,19,35.8,50.4,0.78,7.59,43.44,normal,0,0,136.5,60.0,60.0,1.0,1.0
2025-08-01 19:48:00+03:00,0,19,35.98,49.1,0.693,7.423,43.82,normal,0,0,89.1,60.0,60.0,1.0,1.0
2025-08-01 19:49:00+03:00,0,19,35.47,45.8,0.664,7.277,43.23,normal,0,0,117.3,60.0,60.0,1.0,1.0
2025-08-01 19:50:00+03:00,0,19,35.74,50.2,0.708,7.75,43.17,normal,0,0,147.0,60.0,60.0,1.0,1.0
2025-08-01 19:51:00+03:00,0,19,35.25,47.3,0.731,7.28,43.24,normal,0,0,83.1,60.0,60.0,1.0,1.0
2025-08-01 19:52:00+03:00,0,19,35.42,51.3,0.721,7.415,43.39,normal,0,0,106.2,60.0,60.0,1.0,1.0
2025-08-01 19:53:00+03:00,0,19,35.64,48.3,0.81,7.67,42.49,normal,0,0,106.3,60.0,60.0,1.0,1.0
2025-08-01 19:54:00+03:00,0,19,35.01,44.9,0.744,7.273,41.55,normal,0,0,121.9,60.0,60.0,1.0,1.0
2025-08-01 19:55:00+03:00,0,19,35.57,50.5,0.844,7.818,42.88,normal,0,0,129.7,60.0,60.0,1.0,1.0
2025-08-01 19:56:00+03:00,0,19,35.38,49.9,0.77,7.624,43.45,normal,0,0,144.9,60.0,60.0,1.0,1.0
2025-08-01 19:57:00+03:00,0,19,35.49,48.8,0.626,7.229,42.68,normal,0,0,149.1,60.0,60.0,1.0,1.0
2025-08-01 19:58:00+03:00,0,19,35.34,49.2,0.8,7.549,42.01,normal,0,0,146.3,60.0,60.0,1.0,1.0
2025-08-01 19:59:00+03:00,0,19,35.63,48.9,0.671,7.286,42.94,normal,0,0,149.6,60.0,60.0,1.0,1.0
2025-08-01 20:00:00+03:00,0,20,35.2,47.8,0.755,7.369,41.71,normal,0,0,119.9,60.0,60.0,1.0,1.0
2025-08-01 20:01:00+03:00,0,20,34.98,48.8,0.708,7.417,41.95,normal,0,1,137.9,60.0,60.0,1.0,1.0
2025-08-01 20:02:00+03:00,0,20,35.09,48.1,0.851,7.143,42.18,normal,0,0,133.5,60.0,60.0,1.0,1.0
2025-08-01 20:03:00+03:00,0,20,35.16,46.8,0.812,7.186,42.43,normal,0,1,139.9,60.0,60.0,1.0,1.0
2025-08-01 20:04:00+03:00,0,20,34.96,49.1,0.71,7.777,42.79,normal,0,0,107.3,60.0,60.0,1.0,1.0
2025-08-01 20:05:00+03:00,0,20,34.9,41.4,0.718,7.02,41.9,normal,0,0,125.1,60.0,60.0,1.0,1.0
2025-08-01 20:06:00+03:00,0,20,34.62,49.2,0.76,7.426,41.58,normal,0,0,128.3,60.0,60.0,1.0,1.0
2025-08-01 20:07:00+03:00,0,20,34.58,41.5,0.768,7.262,41.17,normal,0,0,152.0,60.0,60.0,1.0,1.0
2025-08-01 20:08:00+03:00,0,20,34.3,42.6,0.729,6.997,41.16,normal,0,0,163.3,60.0,60.0,1.0,1.0
2025-08-01 20:09:00+03:00,0,20,35.19,47.2,0.69,7.318,42.33,normal,0,0,148.3,60.0,60.0,1.0,1.0
2025-08-01 20:10:00+03:00,0,20,34.24,43.3,0.694,7.247,41.03,normal,0,0,151.7,60.0,60.0,1.0,1.0
2025-08-01 20:11:00+03:00,0,20,34.35,46.1,0.738,7.206,40.81,normal,0,0,146.7,60.0,60.0,1.0,1.0
2025-08-01 20:12:00+03:00,0,20,34.29,41.7,0.787,6.89,40.58,normal,0,0,148.6,60.0,60.0,1.0,1.0
2025-08-01 20:13:00+03:00,0,20,34.72,46.0,0.759,6.922,41.7,normal,0,0,110.2,60.0,60.0,1.0,1.0
2025-08-01 20:14:00+03:00,0,20,34.3,42.7,0.689,6.922,39.91,normal,0,1,135.3,60.0,60.0,1.0,1.0
2025-08-01 20:15:00+03:00,0,20,34.71,46.0,0.77,7.118,42.11,normal,0,0,113.0,60.0,60.0,1.0,1.0
2025-08-01 20:16:00+03:00,0,20,34.08,42.9,0.709,7.098,40.39,normal,0,1,110.3,60.0,60.0,1.0,1.0
2025-08-01 20:17:00+03:00,0,20,34.31,44.1,0.777,7.054,41.55,normal,0,1,138.6,60.0,60.0,1.0,1.0
2025-08-01 20:18:00+03:00,0,20,33.92,41.3,0.85,7.302,40.88,normal,0,0,109.1,60.0,60.0,1.0,1.0
2025-08-01 20:19:00+03:00,0,20,34.76,44.6,0.716,7.017,41.56,normal,0,1,103.7,60.0,60.0,1.0,1.0
2025-08-01 20:20:00+03:00,0,20,33.7,42.1,0.766,7.236,40.89,normal,0,0,103.6,60.0,60.0,1.0,1.0
2025-08-01 20:21:00+03:00,0,20,34.09,44.9,0.697,7.227,41.43,normal,0,1,127.5,60.0,60.0,1.0,1.0
2025-08-01 20:22:00+03:00,0,20,34.14,42.0,0.72,7.141,40.8,normal,0,0,105.9,60.0,60.0,1.0,1.0
2025-08-01 20:23:00+03:00,0,20,34.01,41.0,0.724,7.072,40.53,normal,0,0,130.3,60.0,60.0,1.0,1.0
2025-08-01 20:24:00+03:00,0,20,33.78,43.1,0.72,6.753,41.1,normal,0,1,117.9,60.0,60.0,1.0,1.0
2025-08-01 20:25:00+03:00,0,20,33.74,41.6,0.848,6.994,40.58,normal,0,0,121.7,60.0,60.0,1.0,1.0
2025-08-01 20:26:00+03:00,0,20,33.73,43.3,0.715,7.059,41.04,normal,0,1,102.6,60.0,60.0,1.0,1.0
2025-08-01 20:27:00+03:00,0,20,33.62,39.4,0.748,6.694,39.21,normal,0,0,139.8,60.0,60.0,1.0,1.0
2025-08-01 20:28:00+03:00,0,20,33.9,38.7,0.62,6.891,40.42,normal,0,0,154.9,60.0,60.0,1.0,1.0
2025-08-01 20:29:00+03:00,0,20,34.22,42.5,0.749,7.307,40.41,normal,0,1,138.9,60.0,60.0,1.0,1.0
2025-08-01 20:30:00+03:00,0,20,33.33,38.6,0.773,6.415,39.79,normal,0,0,121.1,60.0,60.0,1.0,1.0
